id,round1_combined_array,df
f718e28de5d3bdc45bbdf999,"[0.50,0.70];[1.48,1.68];[0.70,0.88];[1.68,1.88];[2.07,0.05];[0.88,1.05];[1.88,2.07];[0.30,0.50];[1.30,1.48];[0.05,0.30];[1.05,1.30]",v21
0ee3941d6516df265c021fad,"[0.70,0.88];[2.07,0.05];[1.48,1.68];[1.68,1.88];[1.05,1.30];[1.30,1.48];[0.05,0.30];[0.30,0.50];[0.50,0.70];[0.88,1.05];[1.88,2.07]",v21
d01763c6c404806402c0d253,"[0.50,0.70];[1.30,1.48];[2.07,0.05];[0.88,1.05];[1.68,1.88];[1.48,1.68];[1.88,2.07];[0.30,0.50];[0.05,0.30];[0.70,0.88];[1.05,1.30]",v21
a4eb7550ee876c2893214bb0,"[1.68,1.88];[0.70,0.88];[1.48,1.68];[1.30,1.48];[0.30,0.50];[0.05,0.30];[1.88,2.07];[0.88,1.05];[1.05,1.30];[2.07,0.05];[0.50,0.70]",v21
80b451bb20c2d089613417c0,"[0.05,0.30];[0.88,1.05];[0.50,0.70];[1.48,1.68];[1.68,1.88];[2.07,0.05];[1.30,1.48];[1.88,2.07];[0.30,0.50];[1.05,1.30];[0.70,0.88]",v21
,"[1.48,1.68];[0.30,0.50];[1.05,1.30];[1.68,1.88];[0.50,0.70];[1.88,2.07];[0.70,0.88];[0.05,0.30];[2.07,0.05];[0.88,1.05];[1.30,1.48]",v21
1ae795013e2d944778cf7f4b,"[1.30,1.48];[0.88,1.05];[0.50,0.70];[1.68,1.88];[0.05,0.30];[1.48,1.68];[1.05,1.30];[2.07,0.05];[0.30,0.50];[1.88,2.07];[0.70,0.88]",v21
5ba33cbf5d94e933f4809ae8,"[1.30,1.48];[0.05,0.30];[0.70,0.88];[1.48,1.68];[0.50,0.70];[1.88,2.07];[1.05,1.30];[0.88,1.05];[0.30,0.50];[1.68,1.88];[2.07,0.05]",v21
bc22268214126d445a787348,"[1.88,2.07];[1.68,1.88];[0.05,0.30];[1.30,1.48];[0.50,0.70];[0.88,1.05];[1.05,1.30];[2.07,0.05];[0.70,0.88];[0.30,0.50];[1.48,1.68]",v21
41bda20a75620450e42b3f98,"[0.88,1.05];[0.05,0.30];[1.05,1.30];[0.50,0.70];[0.70,0.88];[1.30,1.48];[2.07,0.05];[0.30,0.50];[1.48,1.68];[1.68,1.88];[1.88,2.07]",v21
c3be4a2ef4756b2583a98111,"[1.68,1.88];[0.70,0.88];[2.07,0.05];[1.05,1.30];[1.88,2.07];[0.88,1.05];[1.30,1.48];[0.50,0.70];[0.30,0.50];[1.48,1.68];[0.05,0.30]",v21
5e782ef649aeceb719dfe983,"[0.50,0.70];[0.70,0.88];[0.05,0.30];[1.68,1.88];[0.30,0.50];[1.48,1.68];[0.88,1.05];[1.30,1.48];[1.05,1.30];[1.88,2.07];[2.07,0.05]",v21
8a70db71d9ae4c43eb45c99a,"[1.48,1.68];[0.05,0.30];[0.30,0.50];[1.68,1.88];[1.05,1.30];[2.07,0.05];[0.50,0.70];[1.88,2.07];[0.70,0.88];[0.88,1.05];[1.30,1.48]",v21
e5aab10d55ee0fab28e3125c,"[1.88,2.07];[0.05,0.30];[0.50,0.70];[1.05,1.30];[0.88,1.05];[1.48,1.68];[1.68,1.88];[2.07,0.05];[1.30,1.48];[0.70,0.88];[0.30,0.50]",v21
2481fe0fb174e606fe776a1f,"[1.05,1.30];[2.07,0.05];[1.30,1.48];[0.30,0.50];[0.05,0.30];[0.88,1.05];[1.48,1.68];[1.88,2.07];[0.50,0.70];[1.68,1.88];[0.70,0.88]",v21
90047f3d8bbef33b91feea56,"[1.68,1.88];[0.05,0.30];[0.88,1.05];[1.88,2.07];[0.30,0.50];[1.05,1.30];[2.07,0.05];[1.30,1.48];[0.70,0.88];[1.48,1.68];[0.50,0.70]",v21
4330e370ecaa7cd63593f5b6,"[2.07,0.05];[1.05,1.30];[0.70,0.88];[0.05,0.30];[1.30,1.48];[1.88,2.07];[1.48,1.68];[0.88,1.05];[1.68,1.88];[0.50,0.70];[0.30,0.50]",v21
186f2bf4992b2a9aa588c8d7,"[1.88,2.07];[0.88,1.05];[1.48,1.68];[0.30,0.50];[2.07,0.05];[1.30,1.48];[0.50,0.70];[1.05,1.30];[0.70,0.88];[0.05,0.30];[1.68,1.88]",v21
ab376f16434e07bd46658372,"[1.30,1.48];[0.50,0.70];[1.05,1.30];[2.07,0.05];[0.70,0.88];[1.48,1.68];[1.88,2.07];[0.05,0.30];[1.68,1.88];[0.88,1.05];[0.30,0.50]",v21
c035939f407edb17f9296cb0,"[1.05,1.30];[0.05,0.30];[1.88,2.07];[1.68,1.88];[1.48,1.68];[0.70,0.88];[0.88,1.05];[1.30,1.48];[2.07,0.05];[0.30,0.50];[0.50,0.70]",v21
13f6d24fb8f374db978c1af6,"[1.30,1.48];[0.70,0.88];[0.05,0.30];[1.68,1.88];[0.50,0.70];[1.48,1.68];[1.88,2.07];[0.30,0.50];[2.07,0.05];[0.88,1.05];[1.05,1.30]",v21
33bbda72094a599aa7754a48,"[1.88,2.07];[0.88,1.05];[1.68,1.88];[0.30,0.50];[0.05,0.30];[1.48,1.68];[2.07,0.05];[0.70,0.88];[0.50,0.70];[1.30,1.48];[1.05,1.30]",v21
c4e8e30561401af733dbc852,"[1.30,1.48];[1.68,1.88];[1.88,2.07];[0.88,1.05];[0.70,0.88];[1.05,1.30];[0.05,0.30];[2.07,0.05];[0.50,0.70];[0.30,0.50];[1.48,1.68]",v21
1f081a527ce2eb28d4d6f66f,"[0.30,0.50];[0.70,0.88];[0.05,0.30];[2.07,0.05];[1.05,1.30];[1.88,2.07];[1.68,1.88];[1.48,1.68];[0.88,1.05];[0.50,0.70];[1.30,1.48]",v21
77158ca0e23cb1f35b433df2,"[0.05,0.30];[1.48,1.68];[0.88,1.05];[1.05,1.30];[0.30,0.50];[0.50,0.70];[2.07,0.05];[0.70,0.88];[1.68,1.88];[1.88,2.07];[1.30,1.48]",v21
9fdce4221935198ef287778e,"[0.30,0.50];[1.30,1.48];[1.48,1.68];[0.50,0.70];[1.68,1.88];[0.88,1.05];[1.05,1.30];[0.05,0.30];[1.88,2.07];[2.07,0.05];[0.70,0.88]",v21
bcdcbd8453c29d50c1a49b30,"[1.48,1.68];[0.30,0.50];[2.07,0.05];[0.50,0.70];[1.88,2.07];[0.88,1.05];[0.05,0.30];[0.70,0.88];[1.30,1.48];[1.05,1.30];[1.68,1.88]",v21
b92e559a81891653f2aea5bb,"[0.88,1.05];[0.30,0.50];[0.70,0.88];[1.05,1.30];[1.68,1.88];[2.07,0.05];[0.05,0.30];[1.30,1.48];[1.88,2.07];[0.50,0.70];[1.48,1.68]",v21
350980d4450681d21b780e64,"[1.05,1.30];[0.05,0.30];[0.70,0.88];[1.88,2.07];[1.48,1.68];[1.30,1.48];[1.68,1.88];[0.88,1.05];[2.07,0.05];[0.30,0.50];[0.50,0.70]",v21
91a49ed9b1f2edd33958b692,"[2.07,0.05];[1.88,2.07];[1.48,1.68];[0.88,1.05];[1.05,1.30];[1.30,1.48];[0.30,0.50];[0.70,0.88];[0.05,0.30];[0.50,0.70];[1.68,1.88]",v21
1b46e1f688b160ba1da6b308,"[1.88,2.07];[1.30,1.48];[0.70,0.88];[0.05,0.30];[0.30,0.50];[0.50,0.70];[1.68,1.88];[1.05,1.30];[2.07,0.05];[1.48,1.68];[0.88,1.05]",v21
6ca2d0568a238f3a28507abc,"[1.68,1.88];[0.70,0.88];[1.05,1.30];[0.30,0.50];[1.30,1.48];[0.50,0.70];[1.88,2.07];[1.48,1.68];[0.88,1.05];[0.05,0.30];[2.07,0.05]",v21
ab1a50a2887eb2cdcf9fcd20,"[1.88,2.07];[0.30,0.50];[0.70,0.88];[1.05,1.30];[2.07,0.05];[0.88,1.05];[0.05,0.30];[1.68,1.88];[1.30,1.48];[0.50,0.70];[1.48,1.68]",v21
ab1a50a2887eb2cdcf9fcd20,"[0.30,0.50];[1.48,1.68];[1.88,2.07];[0.05,0.30];[1.05,1.30];[1.68,1.88];[2.07,0.05];[0.70,0.88];[0.50,0.70];[1.30,1.48];[0.88,1.05]",v21
73a7f8343115bda490241742,"[1.05,1.30];[1.88,2.07];[0.50,0.70];[0.30,0.50];[0.70,0.88];[1.68,1.88];[0.88,1.05];[1.48,1.68];[2.07,0.05];[0.05,0.30];[1.30,1.48]",v21
95fbd80f391808b8563bd99f,"[0.88,1.05];[0.70,0.88];[1.68,1.88];[0.05,0.30];[0.30,0.50];[1.88,2.07];[0.50,0.70];[1.05,1.30];[1.30,1.48];[1.48,1.68];[2.07,0.05]",v21
41627b6647201f1e5b3b58ea,"[0.70,0.88];[0.50,0.70];[1.48,1.68];[1.05,1.30];[1.30,1.48];[2.07,0.05];[1.88,2.07];[0.88,1.05];[0.05,0.30];[1.68,1.88];[0.30,0.50]",v21
2a00809e9ae4093c27d3885a,"[0.88,1.05];[0.05,0.30];[0.50,0.70];[2.07,0.05];[1.48,1.68];[1.68,1.88];[1.30,1.48];[1.05,1.30];[1.88,2.07];[0.70,0.88];[0.30,0.50]",v21
6f17baea5a5b76f00ae51142,"[1.68,1.88];[0.50,0.70];[1.05,1.30];[2.07,0.05];[0.88,1.05];[1.88,2.07];[0.70,0.88];[1.48,1.68];[1.30,1.48];[0.30,0.50];[0.05,0.30]",v21
,"[0.05,0.30];[0.50,0.70];[1.68,1.88];[2.07,0.05];[1.05,1.30];[1.88,2.07];[0.30,0.50];[0.70,0.88];[1.30,1.48];[1.48,1.68];[0.88,1.05]",v21
,"[1.68,1.88];[1.48,1.68];[1.30,1.48];[2.07,0.05];[0.70,0.88];[1.88,2.07];[0.88,1.05];[1.05,1.30];[0.05,0.30];[0.30,0.50];[0.50,0.70]",v21
,"[0.50,0.70];[0.30,0.50];[0.05,0.30];[1.48,1.68];[1.88,2.07];[0.88,1.05];[1.30,1.48];[2.07,0.05];[1.68,1.88];[1.05,1.30];[0.70,0.88]",v21
,"[1.48,1.68];[0.70,0.88];[2.07,0.05];[1.30,1.48];[1.68,1.88];[0.50,0.70];[0.30,0.50];[0.88,1.05];[1.88,2.07];[1.05,1.30];[0.05,0.30]",v21
f53d608761302ed3bf4f5c72,"[0.05,0.30];[1.30,1.48];[1.48,1.68];[2.07,0.05];[1.88,2.07];[0.50,0.70];[0.88,1.05];[1.68,1.88];[0.70,0.88];[0.30,0.50];[1.05,1.30]",v21
65f574116415b3f3326fc89a,"[0.30,0.50];[2.07,0.05];[0.88,1.05];[1.05,1.30];[0.05,0.30];[1.30,1.48];[0.70,0.88];[1.68,1.88];[0.50,0.70];[1.48,1.68];[1.88,2.07]",v21
ced6ee5a9f0f7e0cf1496a91,"[1.05,1.30];[0.88,1.05];[0.05,0.30];[2.07,0.05];[0.70,0.88];[0.30,0.50];[1.68,1.88];[1.88,2.07];[0.50,0.70];[1.30,1.48];[1.48,1.68]",v21
239d22a81325c70cd7ffae95,"[1.68,1.88];[1.88,2.07];[0.88,1.05];[0.70,0.88];[1.30,1.48];[1.05,1.30];[0.50,0.70];[1.48,1.68];[0.05,0.30];[0.30,0.50];[2.07,0.05]",v21
386eb9161133d60b1319f169,"[0.30,0.50];[1.05,1.30];[2.07,0.05];[1.30,1.48];[0.70,0.88];[0.05,0.30];[0.50,0.70];[1.68,1.88];[0.88,1.05];[1.48,1.68];[1.88,2.07]",v21
f22ed1565e57c6a5853075bb,"[1.05,1.30];[2.07,0.05];[0.05,0.30];[1.48,1.68];[0.50,0.70];[1.88,2.07];[1.30,1.48];[1.68,1.88];[0.70,0.88];[0.88,1.05];[0.30,0.50]",v21
fed2d046cccf8db91ba46ec3,"[1.68,1.88];[0.88,1.05];[0.50,0.70];[0.30,0.50];[2.07,0.05];[1.05,1.30];[0.70,0.88];[1.30,1.48];[1.88,2.07];[1.48,1.68];[0.05,0.30]",v21
5179c6f8ebc8d14d111710f0,"[0.50,0.70];[0.70,0.88];[1.68,1.88];[1.88,2.07];[0.30,0.50];[1.30,1.48];[0.88,1.05];[0.05,0.30];[2.07,0.05];[1.05,1.30];[1.48,1.68]",v21
05fdc7d8bb83a7317641ac1b,"[1.68,1.88];[0.70,0.88];[0.88,1.05];[1.48,1.68];[1.30,1.48];[1.05,1.30];[0.05,0.30];[1.88,2.07];[0.50,0.70];[2.07,0.05];[0.30,0.50]",v21
d08cb0ba4a3de88da602c6ab,"[0.88,1.05];[0.30,0.50];[1.68,1.88];[1.88,2.07];[0.70,0.88];[1.48,1.68];[2.07,0.05];[0.05,0.30];[1.30,1.48];[1.05,1.30];[0.50,0.70]",v21
,"[1.68,1.88];[0.30,0.50];[1.30,1.48];[2.07,0.05];[0.05,0.30];[0.88,1.05];[1.05,1.30];[0.70,0.88];[1.48,1.68];[0.50,0.70];[1.88,2.07]",v21
16d4f0a6c985e99ea54cd68f,"[0.50,0.70];[0.05,0.30];[1.05,1.30];[0.30,0.50];[1.68,1.88];[1.88,2.07];[2.07,0.05];[0.70,0.88];[0.88,1.05];[1.48,1.68];[1.30,1.48]",v21
306da66861d4dab2ec90205f,"[0.05,0.30];[1.30,1.48];[2.07,0.05];[1.48,1.68];[0.88,1.05];[1.68,1.88];[0.30,0.50];[0.70,0.88];[0.50,0.70];[1.05,1.30];[1.88,2.07]",v21
c20b537fc04d012b1b811166,"[1.30,1.48];[1.05,1.30];[0.88,1.05];[1.48,1.68];[2.07,0.05];[0.50,0.70];[1.88,2.07];[0.05,0.30];[0.30,0.50];[1.68,1.88];[0.70,0.88]",v21
fb3aff03744cf34c82a3e472,"[0.88,1.05];[1.05,1.30];[1.68,1.88];[0.05,0.30];[0.30,0.50];[1.88,2.07];[1.48,1.68];[2.07,0.05];[0.70,0.88];[0.50,0.70];[1.30,1.48]",v21
b488da6c2ac55c68e7449a0d,"[1.88,2.07];[0.05,0.30];[0.88,1.05];[1.05,1.30];[0.30,0.50];[2.07,0.05];[1.30,1.48];[1.48,1.68];[0.70,0.88];[1.68,1.88];[0.50,0.70]",v21
326031712c849bf3c3e2f54a,"[0.05,0.30];[1.05,1.30];[0.88,1.05];[0.30,0.50];[1.68,1.88];[1.88,2.07];[1.48,1.68];[2.07,0.05];[0.70,0.88];[0.50,0.70];[1.30,1.48]",v21
891d1ecab89f2e8841ac119a,"[0.88,1.05];[0.05,0.30];[1.68,1.88];[2.07,0.05];[0.50,0.70];[0.70,0.88];[1.05,1.30];[1.30,1.48];[1.88,2.07];[1.48,1.68];[0.30,0.50]",v21
9b792b9132e1468968a44ca7,"[0.30,0.50];[1.05,1.30];[1.68,1.88];[0.05,0.30];[0.88,1.05];[1.30,1.48];[0.50,0.70];[1.48,1.68];[1.88,2.07];[2.07,0.05];[0.70,0.88]",v21
62aa44fdaccc9b3cf943265d,"[0.50,0.70];[1.05,1.30];[0.88,1.05];[0.05,0.30];[1.68,1.88];[1.30,1.48];[1.48,1.68];[1.88,2.07];[2.07,0.05];[0.30,0.50];[0.70,0.88]",v21
81d962f4070ca300340e1eb3,"[2.07,0.05];[1.48,1.68];[0.50,0.70];[0.05,0.30];[1.05,1.30];[1.88,2.07];[0.70,0.88];[0.88,1.05];[0.30,0.50];[1.68,1.88];[1.30,1.48]",v21
356c269c22c3e8a4dcb35946,"[2.07,0.05];[1.48,1.68];[1.05,1.30];[1.88,2.07];[1.30,1.48];[1.68,1.88];[0.88,1.05];[0.05,0.30];[0.30,0.50];[0.70,0.88];[0.50,0.70]",v21
6e132293174fd97a92b10dcc,"[1.30,1.48];[0.70,0.88];[0.05,0.30];[1.88,2.07];[0.30,0.50];[0.88,1.05];[0.50,0.70];[1.68,1.88];[1.05,1.30];[1.48,1.68];[2.07,0.05]",v21
6eeeb2472cf38e04821ffd41,"[0.05,0.30];[0.50,0.70];[1.05,1.30];[1.88,2.07];[1.30,1.48];[2.07,0.05];[1.68,1.88];[0.30,0.50];[1.48,1.68];[0.88,1.05];[0.70,0.88]",v21
80b4ca0f52c957e0471c2923,"[0.70,0.88];[0.30,0.50];[1.05,1.30];[0.88,1.05];[0.05,0.30];[2.07,0.05];[1.68,1.88];[0.50,0.70];[1.88,2.07];[1.48,1.68];[1.30,1.48]",v21
3e08b0bec63d440a203d5ad7,"[1.05,1.30];[2.07,0.05];[0.70,0.88];[0.30,0.50];[1.48,1.68];[0.05,0.30];[0.50,0.70];[0.88,1.05];[1.88,2.07];[1.68,1.88];[1.30,1.48]",v21
b8999287792d0bc819a1765b,"[1.48,1.68];[0.50,0.70];[0.88,1.05];[0.30,0.50];[2.07,0.05];[0.05,0.30];[0.70,0.88];[1.88,2.07];[1.68,1.88];[1.30,1.48];[1.05,1.30]",v21
6219967cb3e78bbc4944b4da,"[0.88,1.05];[0.70,0.88];[0.50,0.70];[0.05,0.30];[2.07,0.05];[0.30,0.50];[1.88,2.07];[1.30,1.48];[1.05,1.30];[1.48,1.68];[1.68,1.88]",v21
e2b18681a1064f96f492bda7,"[2.07,0.05];[0.30,0.50];[1.05,1.30];[1.68,1.88];[0.50,0.70];[0.70,0.88];[1.48,1.68];[1.30,1.48];[0.05,0.30];[1.88,2.07];[0.88,1.05]",v21
7f23b4fc230d6666fe05f9de,"[0.70,0.88];[1.68,1.88];[2.07,0.05];[1.05,1.30];[0.50,0.70];[1.30,1.48];[0.05,0.30];[0.30,0.50];[1.88,2.07];[0.88,1.05];[1.48,1.68]",v21
e33fbbe923c821ccfdd92360,"[0.70,0.88];[1.48,1.68];[0.30,0.50];[1.68,1.88];[2.07,0.05];[0.50,0.70];[0.05,0.30];[1.05,1.30];[1.88,2.07];[1.30,1.48];[0.88,1.05]",v21
e032b1868874a70b3a83f2bb,"[0.50,0.70];[1.68,1.88];[1.88,2.07];[1.48,1.68];[0.70,0.88];[0.30,0.50];[2.07,0.05];[1.05,1.30];[1.30,1.48];[0.88,1.05];[0.05,0.30]",v21
99c095866f179f234e03fdb8,"[1.30,1.48];[1.48,1.68];[1.05,1.30];[0.70,0.88];[0.30,0.50];[1.68,1.88];[0.88,1.05];[0.05,0.30];[2.07,0.05];[0.50,0.70];[1.88,2.07]",v21
d7cc1cf443c41c14bafa2f7a,"[1.68,1.88];[0.50,0.70];[0.05,0.30];[0.88,1.05];[1.05,1.30];[1.88,2.07];[0.70,0.88];[2.07,0.05];[1.30,1.48];[1.48,1.68];[0.30,0.50]",v21
378ab13088875786894d8249,"[0.50,0.70];[1.05,1.30];[0.30,0.50];[1.48,1.68];[0.05,0.30];[1.88,2.07];[0.88,1.05];[2.07,0.05];[1.68,1.88];[1.30,1.48];[0.70,0.88]",v21
12eb21e84e2e83bbd56e7f4d,"[0.05,0.30];[0.70,0.88];[1.88,2.07];[0.30,0.50];[1.68,1.88];[0.50,0.70];[1.48,1.68];[1.30,1.48];[0.88,1.05];[2.07,0.05];[1.05,1.30]",v21
a24d4f0610e5daf2a1ede388,"[1.48,1.68];[1.88,2.07];[0.70,0.88];[1.68,1.88];[0.30,0.50];[0.50,0.70];[2.07,0.05];[1.30,1.48];[1.05,1.30];[0.05,0.30];[0.88,1.05]",v21
920c9a24f7b26a541c709273,"[1.30,1.48];[1.05,1.30];[0.88,1.05];[1.68,1.88];[2.07,0.05];[0.05,0.30];[1.88,2.07];[0.30,0.50];[0.50,0.70];[1.48,1.68];[0.70,0.88]",v21
80a71cd2623054367d09b499,"[1.48,1.68];[1.88,2.07];[0.30,0.50];[0.88,1.05];[0.70,0.88];[0.05,0.30];[1.30,1.48];[0.50,0.70];[2.07,0.05];[1.68,1.88];[1.05,1.30]",v21
f928d841bb86d98a5e0e7a43,"[2.07,0.05];[1.05,1.30];[1.30,1.48];[0.70,0.88];[0.05,0.30];[0.30,0.50];[1.48,1.68];[1.88,2.07];[0.88,1.05];[1.68,1.88];[0.50,0.70]",v21
b6736dcb66705a38860ab433,"[1.05,1.30];[1.48,1.68];[0.30,0.50];[0.50,0.70];[1.68,1.88];[1.30,1.48];[0.88,1.05];[1.88,2.07];[0.70,0.88];[2.07,0.05];[0.05,0.30]",v21
b8288e3630aba2bbd8523276,"[1.68,1.88];[2.07,0.05];[0.70,0.88];[0.88,1.05];[1.05,1.30];[1.88,2.07];[0.30,0.50];[1.30,1.48];[0.50,0.70];[0.05,0.30];[1.48,1.68]",v21
bcf3e6aa39e30575b7d7e007,"[1.68,1.88];[0.70,0.88];[0.05,0.30];[0.50,0.70];[0.88,1.05];[1.48,1.68];[2.07,0.05];[1.88,2.07];[1.30,1.48];[0.30,0.50];[1.05,1.30]",v21
5ea1cf2d3c8500f23763346a,"[1.30,1.48];[1.05,1.30];[1.48,1.68];[0.88,1.05];[0.30,0.50];[0.05,0.30];[1.68,1.88];[0.50,0.70];[1.88,2.07];[0.70,0.88];[2.07,0.05]",v21
c53ad72aa1b7d4f00bf69b44,"[2.07,0.05];[1.88,2.07];[0.50,0.70];[0.05,0.30];[1.48,1.68];[0.88,1.05];[1.05,1.30];[1.30,1.48];[1.68,1.88];[0.30,0.50];[0.70,0.88]",v21
06ef9dc4f39a56ffcb836dae,"[1.88,2.07];[0.30,0.50];[1.05,1.30];[0.50,0.70];[1.30,1.48];[0.88,1.05];[0.05,0.30];[1.68,1.88];[2.07,0.05];[0.70,0.88];[1.48,1.68]",v21
1255924033ea3b1738ea5338,"[0.88,1.05];[0.05,0.30];[1.48,1.68];[1.05,1.30];[1.88,2.07];[1.68,1.88];[2.07,0.05];[0.70,0.88];[0.30,0.50];[1.30,1.48];[0.50,0.70]",v21
640418162967a550bf6f10d1,"[1.05,1.30];[0.05,0.30];[0.88,1.05];[1.48,1.68];[2.07,0.05];[0.30,0.50];[0.70,0.88];[0.50,0.70];[1.68,1.88];[1.88,2.07];[1.30,1.48]",v21
cb9650f8224b92de76f78673,"[1.05,1.30];[0.05,0.30];[1.48,1.68];[1.68,1.88];[2.07,0.05];[0.50,0.70];[1.88,2.07];[1.30,1.48];[0.88,1.05];[0.30,0.50];[0.70,0.88]",v21
0f7b2893537898f18814d423,"[0.30,0.50];[0.70,0.88];[0.88,1.05];[0.50,0.70];[1.05,1.30];[1.48,1.68];[2.07,0.05];[1.88,2.07];[1.30,1.48];[0.05,0.30];[1.68,1.88]",v21
eee966cdab43aa4ce9e003ac,"[1.48,1.68];[1.30,1.48];[1.68,1.88];[1.88,2.07];[0.05,0.30];[0.30,0.50];[2.07,0.05];[0.70,0.88];[0.50,0.70];[1.05,1.30];[0.88,1.05]",v21
,"[1.88,2.07];[0.30,0.50];[0.50,0.70];[0.05,0.30];[1.48,1.68];[2.07,0.05];[1.05,1.30];[0.70,0.88];[1.30,1.48];[1.68,1.88];[0.88,1.05]",v21
426e6826793966996c14d322,"[1.30,1.48];[1.48,1.68];[1.05,1.30];[0.70,0.88];[0.88,1.05];[0.50,0.70];[1.68,1.88];[0.30,0.50];[1.88,2.07];[0.05,0.30];[2.07,0.05]",v21
6f76c7d0ef4aa6864f6801db,"[0.70,0.88];[0.50,0.70];[1.68,1.88];[1.88,2.07];[0.88,1.05];[1.48,1.68];[1.05,1.30];[1.30,1.48];[0.30,0.50];[0.05,0.30];[2.07,0.05]",v21
c3c2a105bae9968c77371d45,"[0.50,0.70];[1.05,1.30];[2.07,0.05];[1.68,1.88];[1.48,1.68];[0.88,1.05];[1.30,1.48];[0.05,0.30];[1.88,2.07];[0.30,0.50];[0.70,0.88]",v21
8104195baa365b2a85813030,"[1.48,1.68];[0.05,0.30];[0.30,0.50];[0.88,1.05];[0.50,0.70];[2.07,0.05];[1.68,1.88];[0.70,0.88];[1.88,2.07];[1.30,1.48];[1.05,1.30]",v21
0dc6c5323cc27dbfc4118a97,"[1.30,1.48];[0.50,0.70];[0.70,0.88];[0.05,0.30];[1.88,2.07];[0.88,1.05];[2.07,0.05];[1.68,1.88];[1.05,1.30];[0.30,0.50];[1.48,1.68]",v21
acba912a7258f52c830d5632,"[0.70,0.88];[1.30,1.48];[1.48,1.68];[1.05,1.30];[0.30,0.50];[0.50,0.70];[0.05,0.30];[0.88,1.05];[1.88,2.07];[1.68,1.88];[2.07,0.05]",v21
ff9726a4da7a58e92fbe1f3a,"[0.30,0.50];[1.68,1.88];[1.30,1.48];[1.88,2.07];[2.07,0.05];[0.88,1.05];[0.05,0.30];[0.70,0.88];[0.50,0.70];[1.05,1.30];[1.48,1.68]",v21
010a738055b300743f12212d,"[0.50,0.70];[0.05,0.30];[1.88,2.07];[0.70,0.88];[1.68,1.88];[0.88,1.05];[1.05,1.30];[0.30,0.50];[1.48,1.68];[1.30,1.48];[2.07,0.05]",v21
91dabfdd64b73eacfaeac10d,"[1.48,1.68];[1.68,1.88];[1.05,1.30];[1.88,2.07];[0.05,0.30];[0.30,0.50];[0.70,0.88];[1.30,1.48];[2.07,0.05];[0.88,1.05];[0.50,0.70]",v21
87038aa216e6a4c39c2c40bd,"[0.88,1.05];[2.07,0.05];[1.05,1.30];[0.70,0.88];[1.30,1.48];[1.68,1.88];[1.48,1.68];[0.05,0.30];[0.30,0.50];[0.50,0.70];[1.88,2.07]",v21
136b55ee074515894f54a4ab,"[0.88,1.05];[0.70,0.88];[0.05,0.30];[0.30,0.50];[0.50,0.70];[1.30,1.48];[1.05,1.30];[1.88,2.07];[1.68,1.88];[1.48,1.68];[2.07,0.05]",v21
f801e755ca3216b0535a44eb,"[0.70,0.88];[0.05,0.30];[1.88,2.07];[1.48,1.68];[0.88,1.05];[1.30,1.48];[2.07,0.05];[0.50,0.70];[1.68,1.88];[0.30,0.50];[1.05,1.30]",v21
9b228f86c4300fc3d0a12cf5,"[1.68,1.88];[0.30,0.50];[0.50,0.70];[0.70,0.88];[1.48,1.68];[0.05,0.30];[1.88,2.07];[1.05,1.30];[1.30,1.48];[0.88,1.05];[2.07,0.05]",v21
43bc8230ac11c332beb51a2a,"[1.05,1.30];[1.30,1.48];[0.30,0.50];[0.88,1.05];[0.70,0.88];[1.68,1.88];[1.48,1.68];[0.50,0.70];[0.05,0.30];[1.88,2.07];[2.07,0.05]",v21
600459f5a9a957a1c1bd865d,"[1.05,1.30];[1.48,1.68];[0.88,1.05];[0.30,0.50];[0.50,0.70];[0.05,0.30];[1.68,1.88];[2.07,0.05];[0.70,0.88];[1.88,2.07];[1.30,1.48]",v21
06de4feec0e390c7f5f24bb5,"[1.68,1.88];[1.48,1.68];[0.50,0.70];[1.88,2.07];[1.30,1.48];[1.05,1.30];[0.30,0.50];[0.88,1.05];[0.05,0.30];[2.07,0.05];[0.70,0.88]",v21
d94f05f1c7bfed234c2f243e,"[1.30,1.48];[0.88,1.05];[0.05,0.30];[1.48,1.68];[0.50,0.70];[2.07,0.05];[0.70,0.88];[1.05,1.30];[0.30,0.50];[1.88,2.07];[1.68,1.88]",v21
b4c8c157de38db7071eb653c,"[2.07,0.05];[0.30,0.50];[1.48,1.68];[0.05,0.30];[0.88,1.05];[1.88,2.07];[1.30,1.48];[0.70,0.88];[1.68,1.88];[0.50,0.70];[1.05,1.30]",v21
4c702a4598305550dd3266f4,"[1.48,1.68];[1.30,1.48];[0.05,0.30];[1.05,1.30];[0.70,0.88];[2.07,0.05];[1.68,1.88];[0.50,0.70];[0.30,0.50];[0.88,1.05];[1.88,2.07]",v21
fc0b963c0955698018a789a8,"[0.88,1.05];[0.70,0.88];[0.30,0.50];[0.05,0.30];[0.50,0.70];[1.68,1.88];[1.88,2.07];[2.07,0.05];[1.05,1.30];[1.30,1.48];[1.48,1.68]",v21
97f7fe4d97654e0876a83215,"[1.05,1.30];[0.50,0.70];[2.07,0.05];[0.88,1.05];[1.48,1.68];[0.05,0.30];[0.70,0.88];[0.30,0.50];[1.88,2.07];[1.30,1.48];[1.68,1.88]",v21
